"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"140","Exp_Diff",0.0121708980921864,0.00105264724214651,11.5621811418687,6.40606556174789e-31,0.0101091230235145,0.0142355771558641,"CCO_28day",1.15
"141","Exp_Diff",0.0132751034560858,0.0011797863646437,11.2521248371055,2.26079073046239e-29,0.0109640707793665,0.0155888931320415,"CCO_2week",1.15
"142","Exp_Diff",0.0143044812241663,0.000979576559405093,14.6027189879406,2.69864185941429e-48,0.0123861317576985,0.0162261816557733,"CCO_Month",1.15
"143","Exp_Diff",0.0148524416813912,0.00105343236686471,14.0990937326104,3.84678004522336e-45,0.0127894796697594,0.0169190543486168,"CCO_28day",1.15
"144","Exp_Diff",0.0145511696968766,0.00118542829022818,12.2750315787348,1.23343673405231e-34,0.0122292102008988,0.0168761597188303,"CCO_2week",1.15
"145","Exp_Diff",0.014909955490225,0.000972087341754319,15.3380821350035,4.25583761921503e-53,0.0130063268804055,0.016817028769257,"CCO_Month",1.15
"146","Exp_Diff",0.0165648576522365,0.00104298069441804,15.8822284447742,8.41353848322481e-57,0.0145225659587434,0.018611208000246,"CCO_28day",1.15
"147","Exp_Diff",0.0146711328815535,0.00117409137650908,12.4957334455306,7.87664956881949e-36,0.0123713814467028,0.0169738889262303,"CCO_2week",1.15
"148","Exp_Diff",0.0146971434442974,0.000985317967800466,14.9161427321842,2.58808215880776e-50,0.0127675122842716,0.0166300643222607,"CCO_Month",1.15
"149","Exp_Diff",0.0152073060813648,0.00104540631672016,14.5467899305181,6.12086239080233e-48,0.0131600870943567,0.0172582037149933,"CCO_28day",1.15
"150","Exp_Diff",0.0141862020233838,0.00117825538667261,12.0400060834397,2.18939502819846e-33,0.0118782437697738,0.016497069817242,"CCO_2week",1.15
"151","Exp_Diff",0.0125495362457802,0.000979180750294332,12.8163633139315,1.32783806111627e-37,0.0106317454906319,0.0144702131242635,"CCO_Month",1.15
"152","Exp_Diff",0.0139554585990036,0.00104587806587597,13.3432940744534,1.29603577950977e-40,0.0119072112661521,0.0160071605616095,"CCO_28day",1.15
"153","Exp_Diff",0.0137964295316263,0.00117453203024431,11.746320386645,7.37613284019599e-32,0.0114957505062517,0.0160999804971329,"CCO_2week",1.15
"154","Exp_Diff",0.0126769064917811,0.000974848618655724,13.0039744111881,1.16146639051185e-38,0.0107676246142952,0.014589112856051,"CCO_Month",1.15
"155","Exp_Diff",0.0118900654525471,0.00104466443660034,11.3817078824288,5.15795893987857e-30,0.00984394751049738,0.0139391121102629,"CCO_28day",1.15
"156","Exp_Diff",0.0105489707464887,0.00117759236343082,8.95808352200511,3.30370211263337e-19,0.00824195652458393,0.0128581629481499,"CCO_2week",1.15
"157","Exp_Diff",-0.00119306077819197,0.00169868640703994,-0.702343159542289,0.482465183639067,-0.00452314158008039,0.00213617678751978,"CCO_Month",1
"158","Exp_Diff",-0.00248656919557936,0.00181753690113815,-1.36809832802969,0.171281300004295,-0.00605016189601656,0.00107513109295879,"CCO_28day",1
"159","Exp_Diff",7.7284038058318e-05,0.00204389759189211,0.0378120891990353,0.969837505479246,-0.00392897954948924,0.00408359734182193,"CCO_2week",1
"160","Exp_Diff",0.0189516672943163,0.000835428779571438,22.684958619738,6.30661758238293e-114,0.0173157716986518,0.0205906557696085,"CCO_Month",1.2
"161","Exp_Diff",0.0167870661665956,0.000886172446572627,18.9433402398387,5.01145558161959e-80,0.0150515791663026,0.0185254823948697,"CCO_28day",1.2
"162","Exp_Diff",0.0165858618078065,0.000999244276399902,16.5984056146535,7.15667856422489e-62,0.0146285383081881,0.0185456244609304,"CCO_2week",1.2
"163","Exp_Diff",0.0182188689461854,0.000836458450696038,21.7809610639059,3.51618941063799e-105,0.0165808764763421,0.0198597964613907,"CCO_Month",1.2
"164","Exp_Diff",0.0188467276251776,0.000885985741122776,21.2720439510616,2.06101675589415e-100,0.0171118042366693,0.0205848746683759,"CCO_28day",1.2
"165","Exp_Diff",0.0205329439323707,0.000998390764073914,20.5660395420591,5.53020315684474e-94,0.0185775410462486,0.0224913407653637,"CCO_2week",1.2
"166","Exp_Diff",0.0186964730713023,0.000833704753081695,22.4257724358569,2.20632851124454e-111,0.0170639202643666,0.0203320455656858,"CCO_Month",1.2
"167","Exp_Diff",0.0205501687049897,0.000885617046287324,23.2043508999064,4.11523485452827e-119,0.0188161050154356,0.0222877290010382,"CCO_28day",1.2
"168","Exp_Diff",0.0202286134732872,0.00099808996229236,20.2673248279416,2.4987596055621e-91,0.0182737788013601,0.0221863930816902,"CCO_2week",1.2
"169","Exp_Diff",0.0173807852153228,0.000835164481291125,20.8112121679947,3.42572803359087e-96,0.0157452624647201,0.019019110415195,"CCO_Month",1.2
"170","Exp_Diff",0.0163303111490414,0.00088579340684795,18.4358011956219,6.78068052814599e-76,0.0145955255650784,0.0180679322169773,"CCO_28day",1.2
"171","Exp_Diff",0.0173476988610392,0.000999194656196912,17.3616809832302,1.60941473441473e-67,0.0153905217793497,0.0193074222844246,"CCO_2week",1.2
"172","Exp_Diff",0.0182673771439418,0.000836776874443924,21.8306429131199,1.18738853652865e-105,0.0166287730498865,0.0199089414395045,"CCO_Month",1.2
"173","Exp_Diff",0.0179481930009203,0.000890877973583334,20.1466345932071,2.88042628020044e-90,0.0162036069235958,0.0196958554669681,"CCO_28day",1.2
"174","Exp_Diff",0.0178049995733079,0.000998686922433925,17.8284096580687,4.25348991239905e-71,0.0158488392725698,0.0197637541945225,"CCO_2week",1.2
"175","Exp_Diff",0.0191658036323209,0.000836811899757445,22.9033593306647,4.30150163834205e-116,0.0175272096871207,0.020807515471589,"CCO_Month",1.2
"176","Exp_Diff",0.0181851610909932,0.000888570895950964,20.4656276430606,4.3603165378687e-93,0.016445125103704,0.0199283300640973,"CCO_28day",1.2
